"Log File",Benchmark,Result,command,commandline,cpuinfo,date,exitcode,expected,maxmem,meminfo,memlimit,mt_all_constr,mt_max_constr,timeout,uname,user,usertime,version,wallclock
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0472.c_ALL_CLAIMS_2015-05-13_195234_cDYNLC.log,DETOUR0472,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0472.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:52:34 BST 2015",0,valid,29044kb,49448476kb,unlimitedkb,1,"restarts               (1)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.14,5.0,0:00.16
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0473.c_ALL_CLAIMS_2015-05-13_195105_C43Q2z.log,DETOUR0473,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0473.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:51:05 BST 2015",0,valid,28808kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.15,5.0,0:00.16
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0474.c_ALL_CLAIMS_2015-05-13_194721_G0XHjS.log,DETOUR0474,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0474.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:47:21 BST 2015",0,valid,29292kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.17,5.0,0:00.19
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0475.c_ALL_CLAIMS_2015-05-13_194031_qpwIoz.log,DETOUR0475,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0475.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:40:31 BST 2015",0,valid,29048kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.19,5.0,0:00.21
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0476.c_ALL_CLAIMS_2015-05-13_180524_KqnKf0.log,DETOUR0476,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0476.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:05:24 BST 2015",0,valid,29604kb,49448476kb,unlimitedkb,2,"restarts               (2)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.31,5.0,0:00.33
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0477.c_ALL_CLAIMS_2015-05-13_192032_ujjz3f.log,DETOUR0477,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0477.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:20:32 BST 2015",0,valid,29072kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.17,5.0,0:00.18
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0478.c_ALL_CLAIMS_2015-05-13_201435_8dzbpX.log,DETOUR0478,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0478.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:14:35 BST 2015",0,valid,29640kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.22,5.0,0:00.23
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0479.c_ALL_CLAIMS_2015-05-13_180531_aR6WVb.log,DETOUR0479,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0479.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:05:31 BST 2015",0,valid,29072kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.19,5.0,0:00.20
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0480.c_ALL_CLAIMS_2015-05-13_183213_fxRUcL.log,DETOUR0480,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0480.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:32:13 BST 2015",0,valid,29632kb,49448476kb,unlimitedkb,4,"restarts               (4)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.21,5.0,0:00.23
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/results.cbmc.sc/DETOUR0481.c_ALL_CLAIMS_2015-05-13_185930_aYJr48.log,DETOUR0481,SUCCESSFUL,"cbmc --mm sc","cbmc --mm sc   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/sc/src/build/DETOUR0481.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:59:30 BST 2015",0,valid,29164kb,49448476kb,unlimitedkb,5,"restarts               (5)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.19,5.0,0:00.20
