"Log File",Benchmark,Result,command,commandline,cpuinfo,date,exitcode,expected,maxmem,meminfo,memlimit,mt_all_constr,mt_max_constr,timeout,uname,user,usertime,version,wallclock
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+po+po.c_ALL_CLAIMS_2015-05-13_182851_ANQMcV.log,Z6.3+lwsync+po+po,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+po+po.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:28:52 BST 2015",10,invalid,30312kb,49448476kb,unlimitedkb,5,"restarts               (5)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.30,5.0,0:00.31
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+po+sync.c_ALL_CLAIMS_2015-05-13_195031_BqhAJB.log,Z6.3+lwsync+po+sync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+po+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:50:31 BST 2015",10,invalid,30320kb,49448476kb,unlimitedkb,4,"restarts               (4)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.29,5.0,0:00.31
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+rfi-data+addr-fri-rfi-addr.c_ALL_CLAIMS_2015-05-13_191922_dlqGXV.log,Z6.3+lwsync+rfi-data+addr-fri-rfi-addr,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+rfi-data+addr-fri-rfi-addr.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:19:22 BST 2015",10,invalid,31420kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.35,5.0,0:00.37
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+rfi-data+addr.c_ALL_CLAIMS_2015-05-13_201625_JKPJxA.log,Z6.3+lwsync+rfi-data+addr,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+rfi-data+addr.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:16:25 BST 2015",10,invalid,30576kb,49448476kb,unlimitedkb,5,"restarts               (5)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.33,5.0,0:00.34
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+rfi-data+lwsync.c_ALL_CLAIMS_2015-05-13_195504_x6kDOr.log,Z6.3+lwsync+rfi-data+lwsync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+rfi-data+lwsync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:55:04 BST 2015",10,invalid,30556kb,49448476kb,unlimitedkb,3,"restarts               (3)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.30,5.0,0:00.31
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+rfi-data+sync.c_ALL_CLAIMS_2015-05-13_191244_0Y8CMj.log,Z6.3+lwsync+rfi-data+sync,FAILED,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+rfi-data+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:12:44 BST 2015",10,invalid,30572kb,49448476kb,unlimitedkb,4,"restarts               (4)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.32,5.0,0:00.33
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+sync+addr-fri-rfi-addr.c_ALL_CLAIMS_2015-05-13_194936_3oYtjJ.log,Z6.3+lwsync+sync+addr-fri-rfi-addr,SUCCESSFUL,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+sync+addr-fri-rfi-addr.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:49:37 BST 2015",0,valid,30872kb,49448476kb,unlimitedkb,15,"restarts               (15)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.57,5.0,0:00.59
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+sync+ctrlisync.c_ALL_CLAIMS_2015-05-13_184124_sjxlhK.log,Z6.3+lwsync+sync+ctrlisync,SUCCESSFUL,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+sync+ctrlisync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 18:41:24 BST 2015",0,valid,30552kb,49448476kb,unlimitedkb,18,"restarts               (18)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.60,5.0,0:00.62
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+sync+lwsync.c_ALL_CLAIMS_2015-05-13_202301_AJRFfU.log,Z6.3+lwsync+sync+lwsync,SUCCESSFUL,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+sync+lwsync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:23:01 BST 2015",0,valid,30308kb,49448476kb,unlimitedkb,18,"restarts               (18)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.54,5.0,0:00.56
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+sync+po.c_ALL_CLAIMS_2015-05-13_192356_Je8SC8.log,Z6.3+lwsync+sync+po,SUCCESSFUL,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+sync+po.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:23:56 BST 2015",0,valid,30312kb,49448476kb,unlimitedkb,19,"restarts               (19)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.54,5.0,0:00.56
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsync+sync+sync.c_ALL_CLAIMS_2015-05-13_202035_UOnXOx.log,Z6.3+lwsync+sync+sync,SUCCESSFUL,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsync+sync+sync.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 20:20:35 BST 2015",0,valid,30292kb,49448476kb,unlimitedkb,15,"restarts               (15)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.53,5.0,0:00.54
/nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/results.cbmc.pso/Z6.3+lwsyncs.c_ALL_CLAIMS_2015-05-13_195224_UlGB1W.log,Z6.3+lwsyncs,SUCCESSFUL,"cbmc --mm pso","cbmc --mm pso   /nas/narayana/wmm-tc/Benchmarks/cav13/cav13/pso/src/build/Z6.3+lwsyncs.c","8x Intel(R) Xeon(R) CPU           X5667  @ 3.07GHz @@3058.947MHz","Wed 13 May 19:52:24 BST 2015",0,valid,30336kb,49448476kb,unlimitedkb,20,"restarts               (20)",60s,"Linux 3.17.4-200.fc20.x86_64",narayana,0.60,5.0,0:00.62
